sampled_id,class,result_position,result,relevant
30,sklearn.feature_extraction.text.TfidfTransformer,4,sklearn.feature_extraction.image.PatchExtractor,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,5,sklearn.preprocessing.StandardScaler,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,6,sklearn.feature_selection.SelectFwe,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,7,sklearn.feature_extraction.FeatureHasher,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,8,sklearn.feature_selection.RFE,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,9,sklearn.feature_selection.SelectFromModel,FALSE
31,sklearn.linear_model.ModifiedHuber,0,sklearn.linear_model.Log,TRUE
31,sklearn.linear_model.ModifiedHuber,1,sklearn.linear_model.Hinge,TRUE
31,sklearn.linear_model.ModifiedHuber,2,sklearn.linear_model.Huber,FALSE
31,sklearn.linear_model.ModifiedHuber,3,sklearn.linear_model.Lasso,FALSE
31,sklearn.linear_model.ModifiedHuber,4,sklearn.preprocessing.Binarizer,FALSE
31,sklearn.linear_model.ModifiedHuber,5,sklearn.linear_model.LogisticRegression,FALSE
31,sklearn.linear_model.ModifiedHuber,6,sklearn.linear_model.HuberRegressor,FALSE
31,sklearn.linear_model.ModifiedHuber,7,sklearn.linear_model.SGDClassifier,FALSE
31,sklearn.linear_model.ModifiedHuber,8,sklearn.linear_model.Perceptron,FALSE
31,sklearn.linear_model.ModifiedHuber,9,sklearn.multiclass.OutputCodeClassifier,FALSE
32,sklearn.preprocessing.Imputer,0,sklearn.impute.SimpleImputer,TRUE
32,sklearn.preprocessing.Imputer,1,sklearn.impute.MissingIndicator,TRUE
32,sklearn.preprocessing.Imputer,2,sklearn.preprocessing.OrdinalEncoder,FALSE
32,sklearn.preprocessing.Imputer,3,sklearn.preprocessing.Normalizer,FALSE
32,sklearn.preprocessing.Imputer,4,sklearn.preprocessing.LabelEncoder,FALSE
32,sklearn.preprocessing.Imputer,5,sklearn.preprocessing.OneHotEncoder,FALSE
32,sklearn.preprocessing.Imputer,6,sklearn.preprocessing.QuantileTransformer,FALSE
32,sklearn.preprocessing.Imputer,7,sklearn.svm.SVR,FALSE
32,sklearn.preprocessing.Imputer,8,sklearn.preprocessing.PolynomialFeatures,FALSE
32,sklearn.preprocessing.Imputer,9,sklearn.preprocessing.KBinsDiscretizer,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,0,sklearn.manifold.SpectralEmbedding,TRUE
33,sklearn.ensemble.RandomTreesEmbedding,1,sklearn.ensemble.ExtraTreesClassifier,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,2,sklearn.ensemble.RandomForestClassifier,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,3,sklearn.ensemble.ExtraTreesRegressor,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,4,sklearn.tree.ExtraTreeClassifier,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,5,sklearn.ensemble.RandomForestRegressor,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,6,sklearn.tree.ExtraTreeRegressor,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,7,sklearn.tree.DecisionTreeClassifier,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,8,sklearn.tree.DecisionTreeRegressor,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,9,sklearn.manifold.TSNE,TRUE
34,sklearn.linear_model.MultiTaskLassoCV,0,sklearn.linear_model.MultiTaskLasso,TRUE
34,sklearn.linear_model.MultiTaskLassoCV,1,sklearn.linear_model.MultiTaskElasticNetCV,TRUE
34,sklearn.linear_model.MultiTaskLassoCV,2,sklearn.linear_model.LassoCV,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,3,sklearn.linear_model.Lasso,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,4,sklearn.covariance.GraphicalLassoCV,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,5,sklearn.covariance.GraphLassoCV,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,6,sklearn.linear_model.LassoLarsCV,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,7,sklearn.linear_model.RidgeClassifierCV,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,8,sklearn.linear_model.Ridge,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,9,sklearn.linear_model.RidgeCV,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,0,sklearn.neighbors.RadiusNeighborsClassifier,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,1,sklearn.covariance.ShrunkCovariance,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,2,sklearn.neighbors.KernelDensity,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,3,sklearn.decomposition.MiniBatchSparsePCA,TRUE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,4,sklearn.ensemble.IsolationForest,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,5,sklearn.decomposition.DictionaryLearning,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,6,sklearn.cluster.KMeans,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,7,sklearn.cluster.AgglomerativeClustering,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,8,sklearn.covariance.EmpiricalCovariance,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,9,sklearn.decomposition.SparseCoder,FALSE
36,sklearn.decomposition.IncrementalPCA,0,sklearn.decomposition.KernelPCA,TRUE
36,sklearn.decomposition.IncrementalPCA,1,sklearn.decomposition.SparsePCA,TRUE
36,sklearn.decomposition.IncrementalPCA,2,sklearn.decomposition.FastICA,TRUE
36,sklearn.decomposition.IncrementalPCA,3,sklearn.decomposition.PCA,TRUE
36,sklearn.decomposition.IncrementalPCA,4,sklearn.decomposition.TruncatedSVD,TRUE
36,sklearn.decomposition.IncrementalPCA,5,sklearn.cluster.SpectralCoclustering,FALSE
36,sklearn.decomposition.IncrementalPCA,6,sklearn.cluster.SpectralClustering,FALSE
36,sklearn.decomposition.IncrementalPCA,7,sklearn.manifold.SpectralEmbedding,FALSE
36,sklearn.decomposition.IncrementalPCA,8,sklearn.linear_model.LarsCV,FALSE
36,sklearn.decomposition.IncrementalPCA,9,sklearn.svm.SVC,FALSE
37,sklearn.cluster.SpectralBiclustering,0,sklearn.cluster.SpectralCoclustering,TRUE
37,sklearn.cluster.SpectralBiclustering,1,sklearn.cluster.SpectralClustering,FALSE
37,sklearn.cluster.SpectralBiclustering,2,sklearn.manifold.SpectralEmbedding,FALSE
37,sklearn.cluster.SpectralBiclustering,3,sklearn.isotonic.IsotonicRegression,FALSE
37,sklearn.cluster.SpectralBiclustering,4,sklearn.covariance.GraphicalLasso,FALSE
37,sklearn.cluster.SpectralBiclustering,5,sklearn.linear_model.LinearRegression,FALSE
37,sklearn.cluster.SpectralBiclustering,6,sklearn.covariance.GraphLasso,FALSE
37,sklearn.cluster.SpectralBiclustering,7,sklearn.decomposition.TruncatedSVD,FALSE
37,sklearn.cluster.SpectralBiclustering,8,sklearn.cluster.MeanShift,FALSE
37,sklearn.cluster.SpectralBiclustering,9,sklearn.cluster.Birch,FALSE
38,sklearn.neighbors.KNeighborsRegressor,0,sklearn.neighbors.RadiusNeighborsRegressor,TRUE
38,sklearn.neighbors.KNeighborsRegressor,1,sklearn.neighbors.KNeighborsClassifier,FALSE
38,sklearn.neighbors.KNeighborsRegressor,2,sklearn.ensemble.AdaBoostRegressor,TRUE
38,sklearn.neighbors.KNeighborsRegressor,3,sklearn.ensemble.RandomForestRegressor,TRUE
38,sklearn.neighbors.KNeighborsRegressor,4,sklearn.linear_model.RANSACRegressor,FALSE
38,sklearn.neighbors.KNeighborsRegressor,5,sklearn.tree.ExtraTreeRegressor,TRUE
38,sklearn.neighbors.KNeighborsRegressor,6,sklearn.ensemble.GradientBoostingRegressor,TRUE
38,sklearn.neighbors.KNeighborsRegressor,7,sklearn.linear_model.HuberRegressor,FALSE
38,sklearn.neighbors.KNeighborsRegressor,8,sklearn.ensemble.VotingRegressor,TRUE
38,sklearn.neighbors.KNeighborsRegressor,9,sklearn.ensemble.ExtraTreesRegressor,TRUE
39,sklearn.preprocessing.OrdinalEncoder,0,sklearn.preprocessing.OneHotEncoder,TRUE
39,sklearn.preprocessing.OrdinalEncoder,1,sklearn.preprocessing.LabelEncoder,TRUE
39,sklearn.preprocessing.OrdinalEncoder,2,sklearn.feature_extraction.DictVectorizer,TRUE
39,sklearn.preprocessing.OrdinalEncoder,3,sklearn.preprocessing.Imputer,FALSE
39,sklearn.preprocessing.OrdinalEncoder,4,sklearn.tree.ExtraTreeRegressor,FALSE
39,sklearn.preprocessing.OrdinalEncoder,5,sklearn.tree.ExtraTreeClassifier,FALSE
39,sklearn.preprocessing.OrdinalEncoder,6,sklearn.preprocessing.QuantileTransformer,FALSE
39,sklearn.preprocessing.OrdinalEncoder,7,sklearn.preprocessing.PolynomialFeatures,FALSE
39,sklearn.preprocessing.OrdinalEncoder,8,sklearn.preprocessing.Normalizer,FALSE
39,sklearn.preprocessing.OrdinalEncoder,9,sklearn.preprocessing.MinMaxScaler,FALSE
40,sklearn.cluster.DBSCAN,0,sklearn.cluster.SpectralClustering,TRUE
40,sklearn.cluster.DBSCAN,1,sklearn.cluster.SpectralCoclustering,TRUE
40,sklearn.cluster.DBSCAN,2,sklearn.cluster.Birch,TRUE
40,sklearn.cluster.DBSCAN,3,sklearn.cluster.AffinityPropagation,TRUE
40,sklearn.cluster.DBSCAN,4,sklearn.cluster.MeanShift,TRUE
40,sklearn.cluster.DBSCAN,5,sklearn.decomposition.KernelPCA,FALSE
40,sklearn.cluster.DBSCAN,6,sklearn.preprocessing.Normalizer,FALSE
40,sklearn.cluster.DBSCAN,7,sklearn.decomposition.TruncatedSVD,FALSE
40,sklearn.cluster.DBSCAN,8,sklearn.decomposition.PCA,FALSE
40,sklearn.cluster.DBSCAN,9,sklearn.decomposition.SparsePCA,FALSE
41,sklearn.ensemble.AdaBoostRegressor,0,sklearn.ensemble.GradientBoostingRegressor,TRUE
41,sklearn.ensemble.AdaBoostRegressor,1,sklearn.ensemble.AdaBoostClassifier,FALSE
41,sklearn.ensemble.AdaBoostRegressor,2,sklearn.ensemble.BaggingRegressor,TRUE
41,sklearn.ensemble.AdaBoostRegressor,3,sklearn.ensemble.VotingRegressor,TRUE
41,sklearn.ensemble.AdaBoostRegressor,4,sklearn.neighbors.KNeighborsRegressor,TRUE
41,sklearn.ensemble.AdaBoostRegressor,5,sklearn.tree.ExtraTreeRegressor,TRUE
41,sklearn.ensemble.AdaBoostRegressor,6,sklearn.neural_network.MLPRegressor,TRUE
41,sklearn.ensemble.AdaBoostRegressor,7,sklearn.linear_model.HuberRegressor,FALSE
41,sklearn.ensemble.AdaBoostRegressor,8,sklearn.linear_model.RANSACRegressor,FALSE
41,sklearn.ensemble.AdaBoostRegressor,9,sklearn.ensemble.ExtraTreesRegressor,TRUE
42,sklearn.manifold.LocallyLinearEmbedding,0,sklearn.manifold.Isomap,TRUE
42,sklearn.manifold.LocallyLinearEmbedding,1,sklearn.preprocessing.MultiLabelBinarizer,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,2,sklearn.manifold.SpectralEmbedding,TRUE
42,sklearn.manifold.LocallyLinearEmbedding,3,sklearn.decomposition.DictionaryLearning,TRUE
42,sklearn.manifold.LocallyLinearEmbedding,4,sklearn.decomposition.SparseCoder,TRUE
42,sklearn.manifold.LocallyLinearEmbedding,5,sklearn.neighbors.KernelDensity,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,6,sklearn.decomposition.LatentDirichletAllocation,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,7,sklearn.covariance.ShrunkCovariance,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,8,sklearn.preprocessing.KernelCenterer,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,9,sklearn.feature_extraction.image.PatchExtractor,FALSE
43,sklearn.preprocessing.LabelBinarizer,0,sklearn.multiclass.OneVsOneClassifier,FALSE
43,sklearn.preprocessing.LabelBinarizer,1,sklearn.decomposition.MiniBatchDictionaryLearning,FALSE
43,sklearn.preprocessing.LabelBinarizer,2,sklearn.preprocessing.MultiLabelBinarizer,TRUE
43,sklearn.preprocessing.LabelBinarizer,3,sklearn.preprocessing.Binarizer,FALSE
43,sklearn.preprocessing.LabelBinarizer,4,sklearn.multiclass.OneVsRestClassifier,FALSE
43,sklearn.preprocessing.LabelBinarizer,5,sklearn.linear_model.Hinge,FALSE
43,sklearn.preprocessing.LabelBinarizer,6,sklearn.linear_model.ModifiedHuber,FALSE
43,sklearn.preprocessing.LabelBinarizer,7,sklearn.linear_model.MultiTaskElasticNet,FALSE
43,sklearn.preprocessing.LabelBinarizer,8,sklearn.cluster.MiniBatchKMeans,FALSE
43,sklearn.preprocessing.LabelBinarizer,9,sklearn.linear_model.Huber,FALSE
44,sklearn.neighbors.BallTree,0,sklearn.neighbors.KDTree,TRUE
44,sklearn.neighbors.BallTree,1,sklearn.tree.ExtraTreeClassifier,FALSE
44,sklearn.neighbors.BallTree,2,sklearn.covariance.OAS,FALSE
44,sklearn.neighbors.BallTree,3,sklearn.manifold.Isomap,FALSE
44,sklearn.neighbors.BallTree,4,sklearn.neighbors.RadiusNeighborsClassifier,FALSE
44,sklearn.neighbors.BallTree,5,sklearn.ensemble.RandomTreesEmbedding,FALSE
44,sklearn.neighbors.BallTree,6,sklearn.linear_model.Lasso,FALSE
44,sklearn.neighbors.BallTree,7,sklearn.decomposition.MiniBatchDictionaryLearning,FALSE
44,sklearn.neighbors.BallTree,8,sklearn.decomposition.SparseCoder,FALSE
44,sklearn.neighbors.BallTree,9,sklearn.random_projection.SparseRandomProjection,FALSE
45,sklearn.cluster.SpectralClustering,0,sklearn.cluster.SpectralCoclustering,TRUE
45,sklearn.cluster.SpectralClustering,1,sklearn.cluster.DBSCAN,TRUE
45,sklearn.cluster.SpectralClustering,2,sklearn.cluster.MeanShift,TRUE
45,sklearn.cluster.SpectralClustering,3,sklearn.cluster.SpectralBiclustering,TRUE
45,sklearn.cluster.SpectralClustering,4,sklearn.manifold.SpectralEmbedding,TRUE
45,sklearn.cluster.SpectralClustering,5,sklearn.cluster.AffinityPropagation,TRUE
45,sklearn.cluster.SpectralClustering,6,sklearn.decomposition.KernelPCA,FALSE
45,sklearn.cluster.SpectralClustering,7,sklearn.linear_model.Ridge,FALSE
45,sklearn.cluster.SpectralClustering,8,sklearn.decomposition.IncrementalPCA,FALSE
45,sklearn.cluster.SpectralClustering,9,sklearn.cluster.Birch,TRUE
46,sklearn.linear_model.OrthogonalMatchingPursuit,0,sklearn.linear_model.OrthogonalMatchingPursuitCV,TRUE
46,sklearn.linear_model.OrthogonalMatchingPursuit,1,sklearn.linear_model.Lasso,TRUE
46,sklearn.linear_model.OrthogonalMatchingPursuit,2,sklearn.decomposition.KernelPCA,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,3,sklearn.neighbors.LocalOutlierFactor,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,4,sklearn.decomposition.PCA,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,5,sklearn.decomposition.SparsePCA,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,6,sklearn.decomposition.NMF,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,7,sklearn.linear_model.LinearRegression,TRUE
46,sklearn.linear_model.OrthogonalMatchingPursuit,8,sklearn.linear_model.Ridge,TRUE
46,sklearn.linear_model.OrthogonalMatchingPursuit,9,sklearn.linear_model.LogisticRegression,FALSE
47,sklearn.feature_selection.SelectFpr,0,sklearn.feature_selection.SelectPercentile,TRUE
47,sklearn.feature_selection.SelectFpr,1,sklearn.feature_selection.RFECV,TRUE
47,sklearn.feature_selection.SelectFpr,2,sklearn.feature_selection.SelectKBest,TRUE
47,sklearn.feature_selection.SelectFpr,3,sklearn.feature_selection.RFE,TRUE
47,sklearn.feature_selection.SelectFpr,4,sklearn.feature_selection.VarianceThreshold,TRUE
47,sklearn.feature_selection.SelectFpr,5,sklearn.feature_selection.SelectFdr,TRUE
47,sklearn.feature_selection.SelectFpr,6,sklearn.feature_selection.SelectFromModel,TRUE
47,sklearn.feature_selection.SelectFpr,7,sklearn.feature_selection.GenericUnivariateSelect,TRUE
47,sklearn.feature_selection.SelectFpr,8,sklearn.feature_selection.SelectFwe,TRUE
47,sklearn.feature_selection.SelectFpr,9,sklearn.linear_model.SGDClassifier,FALSE
48,sklearn.covariance.MinCovDet,0,sklearn.covariance.GraphLasso,TRUE
48,sklearn.covariance.MinCovDet,1,sklearn.covariance.GraphicalLassoCV,TRUE
48,sklearn.covariance.MinCovDet,2,sklearn.covariance.GraphLassoCV,TRUE
48,sklearn.covariance.MinCovDet,3,sklearn.decomposition.SparsePCA,FALSE
48,sklearn.covariance.MinCovDet,4,sklearn.covariance.GraphicalLasso,TRUE
48,sklearn.covariance.MinCovDet,5,sklearn.decomposition.KernelPCA,FALSE
48,sklearn.covariance.MinCovDet,6,sklearn.cluster.SpectralCoclustering,FALSE
48,sklearn.covariance.MinCovDet,7,sklearn.decomposition.NMF,FALSE
48,sklearn.covariance.MinCovDet,8,sklearn.cluster.SpectralClustering,FALSE
48,sklearn.covariance.MinCovDet,9,sklearn.linear_model.LassoLars,FALSE
49,sklearn.manifold.MDS,0,sklearn.decomposition.PCA,FALSE
49,sklearn.manifold.MDS,1,sklearn.manifold.Isomap,TRUE
49,sklearn.manifold.MDS,2,sklearn.decomposition.NMF,FALSE
49,sklearn.manifold.MDS,3,sklearn.decomposition.KernelPCA,FALSE
49,sklearn.manifold.MDS,4,sklearn.decomposition.SparsePCA,FALSE
49,sklearn.manifold.MDS,5,sklearn.covariance.OAS,FALSE
49,sklearn.manifold.MDS,6,sklearn.manifold.SpectralEmbedding,TRUE
49,sklearn.manifold.MDS,7,sklearn.cluster.OPTICS,FALSE
49,sklearn.manifold.MDS,8,sklearn.decomposition.TruncatedSVD,FALSE
49,sklearn.manifold.MDS,9,sklearn.neighbors.KDTree,FALSE
