sampled_id,class,result_position,result,relevant
30,sklearn.feature_extraction.text.TfidfTransformer,0,sklearn.decomposition.TruncatedSVD,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,1,sklearn.ensemble.RandomTreesEmbedding,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,2,sklearn.preprocessing.OrdinalEncoder,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,3,sklearn.random_projection.SparseRandomProjection,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,4,sklearn.preprocessing.Binarizer,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,5,sklearn.linear_model.RidgeClassifier,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,6,sklearn.ensemble.ExtraTreesClassifier,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,7,sklearn.cluster.SpectralCoclustering,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,8,sklearn.covariance.GraphicalLassoCV,FALSE
30,sklearn.feature_extraction.text.TfidfTransformer,9,sklearn.ensemble.VotingRegressor,FALSE
31,sklearn.linear_model.ModifiedHuber,0,sklearn.preprocessing.FunctionTransformer,FALSE
31,sklearn.linear_model.ModifiedHuber,1,sklearn.decomposition.NMF,FALSE
31,sklearn.linear_model.ModifiedHuber,2,sklearn.feature_selection.RFE,FALSE
31,sklearn.linear_model.ModifiedHuber,3,sklearn.feature_selection.GenericUnivariateSelect,FALSE
31,sklearn.linear_model.ModifiedHuber,4,sklearn.linear_model.ARDRegression,FALSE
31,sklearn.linear_model.ModifiedHuber,5,sklearn.neighbors.BallTree,FALSE
31,sklearn.linear_model.ModifiedHuber,6,sklearn.ensemble.GradientBoostingClassifier,FALSE
31,sklearn.linear_model.ModifiedHuber,7,sklearn.covariance.LedoitWolf,FALSE
31,sklearn.linear_model.ModifiedHuber,8,sklearn.linear_model.Perceptron,FALSE
31,sklearn.linear_model.ModifiedHuber,9,sklearn.linear_model.LogisticRegression,FALSE
32,sklearn.preprocessing.Imputer,0,sklearn.feature_selection.SelectFromModel,FALSE
32,sklearn.preprocessing.Imputer,1,sklearn.decomposition.IncrementalPCA,FALSE
32,sklearn.preprocessing.Imputer,2,sklearn.ensemble.RandomForestClassifier,FALSE
32,sklearn.preprocessing.Imputer,3,sklearn.svm.SVC,FALSE
32,sklearn.preprocessing.Imputer,4,sklearn.svm.LinearSVC,FALSE
32,sklearn.preprocessing.Imputer,5,sklearn.impute.MissingIndicator,TRUE
32,sklearn.preprocessing.Imputer,6,sklearn.feature_selection.RFECV,FALSE
32,sklearn.preprocessing.Imputer,7,sklearn.linear_model.Perceptron,FALSE
32,sklearn.preprocessing.Imputer,8,sklearn.decomposition.SparsePCA,FALSE
32,sklearn.preprocessing.Imputer,9,sklearn.ensemble.ExtraTreesClassifier,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,0,sklearn.tree.DecisionTreeClassifier,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,1,sklearn.naive_bayes.ComplementNB,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,2,sklearn.ensemble.GradientBoostingRegressor,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,3,sklearn.preprocessing.KernelCenterer,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,4,sklearn.multiclass.OneVsOneClassifier,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,5,sklearn.linear_model.LassoLarsCV,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,6,sklearn.linear_model.BayesianRidge,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,7,sklearn.linear_model.Huber,FALSE
33,sklearn.ensemble.RandomTreesEmbedding,8,sklearn.manifold.Isomap,TRUE
33,sklearn.ensemble.RandomTreesEmbedding,9,sklearn.feature_selection.SelectFpr,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,0,sklearn.tree.ExtraTreeRegressor,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,1,sklearn.naive_bayes.MultinomialNB,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,2,sklearn.feature_extraction.text.CountVectorizer,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,3,sklearn.linear_model.ElasticNetCV,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,4,sklearn.neighbors.RadiusNeighborsRegressor,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,5,sklearn.linear_model.Hinge,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,6,sklearn.linear_model.OrthogonalMatchingPursuit,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,7,sklearn.linear_model.Ridge,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,8,sklearn.linear_model.PassiveAggressiveClassifier,FALSE
34,sklearn.linear_model.MultiTaskLassoCV,9,sklearn.preprocessing.PowerTransformer,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,0,sklearn.feature_extraction.text.HashingVectorizer,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,1,sklearn.neighbors.KNeighborsClassifier,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,2,sklearn.neighbors.KNeighborsRegressor,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,3,sklearn.ensemble.GradientBoostingRegressor,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,4,sklearn.feature_selection.RFE,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,5,sklearn.preprocessing.MinMaxScaler,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,6,sklearn.cluster.OPTICS,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,7,sklearn.preprocessing.KernelCenterer,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,8,sklearn.linear_model.LarsCV,FALSE
35,sklearn.neighbors.NeighborhoodComponentsAnalysis,9,sklearn.tree.DecisionTreeRegressor,FALSE
36,sklearn.decomposition.IncrementalPCA,0,sklearn.feature_selection.RFE,FALSE
36,sklearn.decomposition.IncrementalPCA,1,sklearn.naive_bayes.BernoulliNB,FALSE
36,sklearn.decomposition.IncrementalPCA,2,sklearn.linear_model.LassoLars,FALSE
36,sklearn.decomposition.IncrementalPCA,3,sklearn.linear_model.ModifiedHuber,FALSE
36,sklearn.decomposition.IncrementalPCA,4,sklearn.neural_network.MLPClassifier,FALSE
36,sklearn.decomposition.IncrementalPCA,5,sklearn.neighbors.RadiusNeighborsClassifier,FALSE
36,sklearn.decomposition.IncrementalPCA,6,sklearn.linear_model.OrthogonalMatchingPursuitCV,FALSE
36,sklearn.decomposition.IncrementalPCA,7,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,FALSE
36,sklearn.decomposition.IncrementalPCA,8,sklearn.feature_selection.SelectFpr,FALSE
36,sklearn.decomposition.IncrementalPCA,9,sklearn.preprocessing.MultiLabelBinarizer,FALSE
37,sklearn.cluster.SpectralBiclustering,0,sklearn.linear_model.SquaredLoss,FALSE
37,sklearn.cluster.SpectralBiclustering,1,sklearn.linear_model.MultiTaskElasticNet,FALSE
37,sklearn.cluster.SpectralBiclustering,2,sklearn.preprocessing.LabelBinarizer,FALSE
37,sklearn.cluster.SpectralBiclustering,3,sklearn.ensemble.RandomForestClassifier,FALSE
37,sklearn.cluster.SpectralBiclustering,4,sklearn.ensemble.VotingRegressor,FALSE
37,sklearn.cluster.SpectralBiclustering,5,sklearn.preprocessing.MultiLabelBinarizer,FALSE
37,sklearn.cluster.SpectralBiclustering,6,sklearn.covariance.LedoitWolf,FALSE
37,sklearn.cluster.SpectralBiclustering,7,sklearn.feature_extraction.text.HashingVectorizer,FALSE
37,sklearn.cluster.SpectralBiclustering,8,sklearn.neighbors.RadiusNeighborsClassifier,FALSE
37,sklearn.cluster.SpectralBiclustering,9,sklearn.decomposition.KernelPCA,FALSE
38,sklearn.neighbors.KNeighborsRegressor,0,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,FALSE
38,sklearn.neighbors.KNeighborsRegressor,1,sklearn.neighbors.KernelDensity,FALSE
38,sklearn.neighbors.KNeighborsRegressor,2,sklearn.linear_model.MultiTaskElasticNet,FALSE
38,sklearn.neighbors.KNeighborsRegressor,3,sklearn.feature_selection.RFECV,FALSE
38,sklearn.neighbors.KNeighborsRegressor,4,sklearn.linear_model.ElasticNet,FALSE
38,sklearn.neighbors.KNeighborsRegressor,5,sklearn.decomposition.FastICA,FALSE
38,sklearn.neighbors.KNeighborsRegressor,6,sklearn.manifold.SpectralEmbedding,FALSE
38,sklearn.neighbors.KNeighborsRegressor,7,sklearn.naive_bayes.MultinomialNB,FALSE
38,sklearn.neighbors.KNeighborsRegressor,8,sklearn.cluster.Birch,FALSE
38,sklearn.neighbors.KNeighborsRegressor,9,sklearn.ensemble.AdaBoostRegressor,TRUE
39,sklearn.preprocessing.OrdinalEncoder,0,sklearn.feature_extraction.FeatureHasher,TRUE
39,sklearn.preprocessing.OrdinalEncoder,1,sklearn.ensemble.RandomForestRegressor,FALSE
39,sklearn.preprocessing.OrdinalEncoder,2,sklearn.covariance.OAS,FALSE
39,sklearn.preprocessing.OrdinalEncoder,3,sklearn.preprocessing.StandardScaler,FALSE
39,sklearn.preprocessing.OrdinalEncoder,4,sklearn.linear_model.MultiTaskElasticNet,FALSE
39,sklearn.preprocessing.OrdinalEncoder,5,sklearn.preprocessing.Normalizer,FALSE
39,sklearn.preprocessing.OrdinalEncoder,6,sklearn.ensemble.GradientBoostingClassifier,FALSE
39,sklearn.preprocessing.OrdinalEncoder,7,sklearn.neighbors.NearestCentroid,FALSE
39,sklearn.preprocessing.OrdinalEncoder,8,sklearn.svm.NuSVC,FALSE
39,sklearn.preprocessing.OrdinalEncoder,9,sklearn.decomposition.PCA,FALSE
40,sklearn.cluster.DBSCAN,0,sklearn.neural_network.BernoulliRBM,FALSE
40,sklearn.cluster.DBSCAN,1,sklearn.preprocessing.FunctionTransformer,FALSE
40,sklearn.cluster.DBSCAN,2,sklearn.cluster.OPTICS,TRUE
40,sklearn.cluster.DBSCAN,3,sklearn.linear_model.LassoLarsIC,FALSE
40,sklearn.cluster.DBSCAN,4,sklearn.feature_selection.RFECV,FALSE
40,sklearn.cluster.DBSCAN,5,sklearn.neighbors.BallTree,FALSE
40,sklearn.cluster.DBSCAN,6,sklearn.linear_model.ElasticNet,FALSE
40,sklearn.cluster.DBSCAN,7,sklearn.linear_model.Lars,FALSE
40,sklearn.cluster.DBSCAN,8,sklearn.ensemble.RandomForestRegressor,FALSE
40,sklearn.cluster.DBSCAN,9,sklearn.neighbors.RadiusNeighborsRegressor,FALSE
41,sklearn.ensemble.AdaBoostRegressor,0,sklearn.svm.OneClassSVM,FALSE
41,sklearn.ensemble.AdaBoostRegressor,1,sklearn.gaussian_process.GaussianProcessClassifier,FALSE
41,sklearn.ensemble.AdaBoostRegressor,2,sklearn.preprocessing.Normalizer,FALSE
41,sklearn.ensemble.AdaBoostRegressor,3,sklearn.cluster.AgglomerativeClustering,FALSE
41,sklearn.ensemble.AdaBoostRegressor,4,sklearn.ensemble.GradientBoostingClassifier,FALSE
41,sklearn.ensemble.AdaBoostRegressor,5,sklearn.covariance.EllipticEnvelope,FALSE
41,sklearn.ensemble.AdaBoostRegressor,6,sklearn.linear_model.Ridge,FALSE
41,sklearn.ensemble.AdaBoostRegressor,7,sklearn.ensemble.VotingClassifier,FALSE
41,sklearn.ensemble.AdaBoostRegressor,8,sklearn.linear_model.RidgeClassifierCV,FALSE
41,sklearn.ensemble.AdaBoostRegressor,9,sklearn.feature_extraction.text.TfidfVectorizer,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,0,sklearn.decomposition.PCA,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,1,sklearn.linear_model.LassoLars,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,2,sklearn.neighbors.KNeighborsRegressor,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,3,sklearn.linear_model.MultiTaskElasticNetCV,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,4,sklearn.decomposition.SparsePCA,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,5,sklearn.linear_model.OrthogonalMatchingPursuit,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,6,sklearn.neighbors.BallTree,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,7,sklearn.linear_model.Lasso,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,8,sklearn.ensemble.VotingRegressor,FALSE
42,sklearn.manifold.LocallyLinearEmbedding,9,sklearn.cluster.MiniBatchKMeans,FALSE
43,sklearn.preprocessing.LabelBinarizer,0,sklearn.decomposition.PCA,FALSE
43,sklearn.preprocessing.LabelBinarizer,1,sklearn.linear_model.SquaredLoss,FALSE
43,sklearn.preprocessing.LabelBinarizer,2,sklearn.neighbors.RadiusNeighborsClassifier,FALSE
43,sklearn.preprocessing.LabelBinarizer,3,sklearn.feature_selection.GenericUnivariateSelect,FALSE
43,sklearn.preprocessing.LabelBinarizer,4,sklearn.preprocessing.QuantileTransformer,FALSE
43,sklearn.preprocessing.LabelBinarizer,5,sklearn.covariance.EmpiricalCovariance,FALSE
43,sklearn.preprocessing.LabelBinarizer,6,sklearn.manifold.SpectralEmbedding,FALSE
43,sklearn.preprocessing.LabelBinarizer,7,sklearn.neighbors.KDTree,FALSE
43,sklearn.preprocessing.LabelBinarizer,8,sklearn.linear_model.LogisticRegressionCV,FALSE
43,sklearn.preprocessing.LabelBinarizer,9,sklearn.linear_model.ElasticNet,FALSE
44,sklearn.neighbors.BallTree,0,sklearn.feature_selection.SelectFdr,FALSE
44,sklearn.neighbors.BallTree,1,sklearn.manifold.TSNE,FALSE
44,sklearn.neighbors.BallTree,2,sklearn.neural_network.MLPClassifier,FALSE
44,sklearn.neighbors.BallTree,3,sklearn.linear_model.PassiveAggressiveRegressor,FALSE
44,sklearn.neighbors.BallTree,4,sklearn.linear_model.ModifiedHuber,FALSE
44,sklearn.neighbors.BallTree,5,sklearn.covariance.ShrunkCovariance,FALSE
44,sklearn.neighbors.BallTree,6,sklearn.feature_selection.SelectFromModel,FALSE
44,sklearn.neighbors.BallTree,7,sklearn.naive_bayes.BernoulliNB,FALSE
44,sklearn.neighbors.BallTree,8,sklearn.mixture.GaussianMixture,FALSE
44,sklearn.neighbors.BallTree,9,sklearn.svm.NuSVR,FALSE
45,sklearn.cluster.SpectralClustering,0,sklearn.feature_extraction.text.CountVectorizer,FALSE
45,sklearn.cluster.SpectralClustering,1,sklearn.linear_model.PassiveAggressiveClassifier,FALSE
45,sklearn.cluster.SpectralClustering,2,sklearn.linear_model.PassiveAggressiveRegressor,FALSE
45,sklearn.cluster.SpectralClustering,3,sklearn.svm.OneClassSVM,FALSE
45,sklearn.cluster.SpectralClustering,4,sklearn.feature_selection.SelectFwe,FALSE
45,sklearn.cluster.SpectralClustering,5,sklearn.manifold.MDS,FALSE
45,sklearn.cluster.SpectralClustering,6,sklearn.preprocessing.RobustScaler,FALSE
45,sklearn.cluster.SpectralClustering,7,sklearn.linear_model.Hinge,FALSE
45,sklearn.cluster.SpectralClustering,8,sklearn.decomposition.MiniBatchSparsePCA,FALSE
45,sklearn.cluster.SpectralClustering,9,sklearn.ensemble.VotingClassifier,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,0,sklearn.cluster.Birch,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,1,sklearn.neighbors.RadiusNeighborsClassifier,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,2,sklearn.decomposition.PCA,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,3,sklearn.linear_model.Hinge,TRUE
46,sklearn.linear_model.OrthogonalMatchingPursuit,4,sklearn.manifold.MDS,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,5,sklearn.feature_extraction.image.PatchExtractor,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,6,sklearn.feature_selection.SelectFdr,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,7,sklearn.isotonic.IsotonicRegression,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,8,sklearn.decomposition.MiniBatchSparsePCA,FALSE
46,sklearn.linear_model.OrthogonalMatchingPursuit,9,sklearn.ensemble.BaggingRegressor,FALSE
47,sklearn.feature_selection.SelectFpr,0,sklearn.preprocessing.KBinsDiscretizer,FALSE
47,sklearn.feature_selection.SelectFpr,1,sklearn.neighbors.RadiusNeighborsRegressor,FALSE
47,sklearn.feature_selection.SelectFpr,2,sklearn.linear_model.SGDRegressor,FALSE
47,sklearn.feature_selection.SelectFpr,3,sklearn.linear_model.RANSACRegressor,FALSE
47,sklearn.feature_selection.SelectFpr,4,sklearn.ensemble.BaggingClassifier,FALSE
47,sklearn.feature_selection.SelectFpr,5,sklearn.covariance.GraphLasso,FALSE
47,sklearn.feature_selection.SelectFpr,6,sklearn.svm.OneClassSVM,FALSE
47,sklearn.feature_selection.SelectFpr,7,sklearn.cluster.AffinityPropagation,FALSE
47,sklearn.feature_selection.SelectFpr,8,sklearn.neural_network.MLPRegressor,FALSE
47,sklearn.feature_selection.SelectFpr,9,sklearn.linear_model.RidgeCV,FALSE
48,sklearn.covariance.MinCovDet,0,sklearn.neighbors.KernelDensity,FALSE
48,sklearn.covariance.MinCovDet,1,sklearn.svm.LinearSVR,FALSE
48,sklearn.covariance.MinCovDet,2,sklearn.cluster.OPTICS,FALSE
48,sklearn.covariance.MinCovDet,3,sklearn.neighbors.BallTree,FALSE
48,sklearn.covariance.MinCovDet,4,sklearn.preprocessing.KernelCenterer,FALSE
48,sklearn.covariance.MinCovDet,5,sklearn.linear_model.HuberRegressor,FALSE
48,sklearn.covariance.MinCovDet,6,sklearn.tree.ExtraTreeRegressor,FALSE
48,sklearn.covariance.MinCovDet,7,sklearn.ensemble.GradientBoostingRegressor,FALSE
48,sklearn.covariance.MinCovDet,8,sklearn.covariance.LedoitWolf,TRUE
48,sklearn.covariance.MinCovDet,9,sklearn.linear_model.LassoLarsCV,FALSE
49,sklearn.manifold.MDS,0,sklearn.multiclass.OneVsOneClassifier,FALSE
49,sklearn.manifold.MDS,1,sklearn.linear_model.MultiTaskElasticNetCV,FALSE
49,sklearn.manifold.MDS,2,sklearn.linear_model.MultiTaskLasso,FALSE
49,sklearn.manifold.MDS,3,sklearn.neural_network.MLPRegressor,FALSE
49,sklearn.manifold.MDS,4,sklearn.tree.DecisionTreeClassifier,FALSE
49,sklearn.manifold.MDS,5,sklearn.neighbors.KNeighborsClassifier,FALSE
49,sklearn.manifold.MDS,6,sklearn.linear_model.MultiTaskElasticNet,FALSE
49,sklearn.manifold.MDS,7,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,FALSE
49,sklearn.manifold.MDS,8,sklearn.preprocessing.RobustScaler,FALSE
49,sklearn.manifold.MDS,9,sklearn.linear_model.Lars,FALSE
